id_hex,tokenA,tokenB,full,tokA_len,tokB_len
0xb84968b0,ASHILY,FEWEST,ASHILYFEWEST,6,6
0xb84968b0,CAFFLE,KHANUM,CAFFLEKHANUM,6,6
0xb84968b0,CURFEW,HOAXED,CURFEWHOAXED,6,6
0xb84968b0,DEGUST,USUARY,DEGUSTUSUARY,6,6
0xb84968b0,JOWLED,POTASH,JOWLEDPOTASH,6,6
0xb84968b0,KIMCHI,GNAEUS,KIMCHIGNAEUS,6,6
0xb84968b0,LEDGES,PLATEN,LEDGESPLATEN,6,6
0xb84968b0,LUNATA,PURSED,LUNATAPURSED,6,6
0xb84968b0,PECTUS,PANINI,PECTUSPANINI,6,6
0xb84968b0,PECTUS,PAWN,PECTUSPAWN,6,4
0xb84968b0,SEMEIA,PHILOL,SEMEIAPHILOL,6,6
0xb84968b0,SEXTON,SAWYER,SEXTONSAWYER,6,6
0xb84968b0,TAWPIE,WHOLLY,TAWPIEWHOLLY,6,6
0xb84968b0,THECAE,BLAWED,THECAEBLAWED,6,6
0xb84968b0,THECLA,TENTED,THECLATENTED,6,6
0xc0099011,SHAUGH,BARON,SHAUGHBARON,6,5
0xc0099011,SHEUGH,MAPAU,SHEUGHMAPAU,6,5
0xe0c00650,ACKTON,KIMMER,ACKTONKIMMER,6,6
0xe0c00650,CANDUC,AGONAL,CANDUCAGONAL,6,6
0xe0c00650,CANDUC,HYDROL,CANDUCHYDROL,6,6
0xe0c00650,CANNON,WINCER,CANNONWINCER,6,6
0xe0c00650,COAX,DEPAIR,COAXDEPAIR,4,6
0xe0c00650,CONNER,FYKE,CONNERFYKE,6,4
0xe0c00650,CONNER,JEWY,CONNERJEWY,6,4
0xe0c00650,CONNEX,DEPA,CONNEXDEPA,6,4
0xe0c00650,CONNEX,YAJE,CONNEXYAJE,6,4
0xe0c00650,CONTIN,CANGAN,CONTINCANGAN,6,6
0xe0c00650,DAMA,ALNATH,DAMAALNATH,4,6
0xe0c00650,EMBODY,NAUGHT,EMBODYNAUGHT,6,6
0xe0c00650,KILOHM,NAPKIN,KILOHMNAPKIN,6,6
0xe0c00650,RAPHUS,APORIA,RAPHUSAPORIA,6,6
0xe289c059,CORDAL,CHIRPS,CORDALCHIRPS,6,6
0xe289c059,CUSPID,MIASMA,CUSPIDMIASMA,6,6
0xe289c059,CUSPID,VERNON,CUSPIDVERNON,6,6
0xe289c059,HAILER,CHIRPY,HAILERCHIRPY,6,6
0xe289c059,RICER,SCYTH,RICERSCYTH,5,5
0xe289c059,SEPSES,BOGGLE,SEPSESBOGGLE,6,6
0xec000027,CABALA,URANUS,CABALAURANUS,6,6
0xec000027,DOTKIN,SCURDY,DOTKINSCURDY,6,6
0xec000027,ISWARA,CYANID,ISWARACYANID,6,6
0xec000027,SLEEKS,TORGOT,SLEEKSTORGOT,6,6
0xec95689b,TRONES,DELISK,TRONESDELISK,6,6
0xf8494814,ADMRX,THOMAN,ADMRXTHOMAN,5,6
0xf8494814,COSSIC,XYRID,COSSICXYRID,6,5
0xf8494814,PEPSIS,SUGAN,PEPSISSUGAN,6,5
0xf8494814,RUMAGE,BULAK,RUMAGEBULAK,6,5
0xf8494814,TANAN,FOILED,TANANFOILED,5,6
