suffix_a,suffix_b,v_hex,class_hex,cluster_size,id_a,id_b,role_a,role_b,levels_a,levels_b
A,C,0x0000000a,0x00000005,52,0x400c989d,0x400c9a1d,,,BOIL;BRG1;CRYS;MOSS;SCIE;SNOW;SOAR;TMPL,PHRO;SCIE
A,C,0x0000000a,0x00000005,52,0x400c9a1d,0x40189a1d,,,PHRO;SCIE,BOIL;BRG1;CRYS;MOSS;SCIE;SNOW;SOAR;TMPL
A,C,0x0000000a,0x00000005,52,0x408a1c10,0x40da1c10,,,CAVE,FINN
A,C,0x0000000a,0x00000005,52,0x408a1c10,0x41ca1c10,,,CAVE,CRYS
A,C,0x0000000a,0x00000005,52,0x408a2c10,0x40da2c10,,,FOOD,EGGS
A,C,0x0000000a,0x00000005,52,0x40b18011,0x40b48011,,,MENU,MENU
A,C,0x0000000a,0x00000005,52,0x40c21c10,0x40ea1c10,,,BRG1,CLOU
A,C,0x0000000a,0x00000005,52,0x40c22c10,0x40ea2c10,,,SCIE,WEED
A,C,0x0000000a,0x00000005,52,0x41ca1c10,0x44ca1c10,,,CRYS,TMPL
A,C,0x0000000a,0x00000005,52,0x42ca1c10,0x48ca1c10,,,CLOU,CAVE;CRYS
A,C,0x0000000a,0x00000005,52,0x462c6040,0x46386040,,,BOIL;CAVE;CRYS;CSTL;EGGS;GLID;MOSS;SEVN;SNOW;WEED,BOIL;CAVE;CRYS;CSTL;EGGS;GLID;MOSS;SEVN;SNOW;WEED
A,C,0x0000000a,0x00000005,52,0x46346040,0x463e6040,,,BOIL;CAVE;CRYS;CSTL;EGGS;GLID;MOSS;SEVN;SNOW;WEED,BOIL;CAVE;CRYS;CSTL;EGGS;GLID;MOSS;SEVN;SNOW;WEED
A,C,0x0000000a,0x00000005,52,0x48209640,0x49609640,,,,
A,C,0x0000000a,0x00000005,52,0x492c8430,0x612c8430,,,WIZZ,FOOD;SNOW
A,C,0x0000000a,0x00000005,52,0x4aee0118,0x62ee0118,Shriney Guard boss slamming down animation,,MEGA,BRG1
A,C,0x0000000a,0x00000005,52,0x4baf8200,0x63af8200,Shriney Guard boss yelling animation,,MEGA,FOOD;SNOW
A,C,0x0000000a,0x00000005,52,0x4c02d240,0x4ca2d240,,,,
A,C,0x0000000a,0x00000005,52,0x5a89815f,0x5ad9815f,,,BOIL;BRG1;CLOU;CRYS;CSTL;EVIL;FOOD;MOSS;PHRO;SCIE;SNOW;SOAR;TMPL,BOIL;BRG1;CLOU;CRYS;CSTL;EVIL;FOOD;MOSS;PHRO;SCIE;SNOW;SOAR;TMPL
A,C,0x0000000a,0x00000005,52,0x60181a0c,0x61581a0c,,,PHRO;SCIE,BOIL;BRG1;CRYS;MOSS;SCIE;SNOW;SOAR;TMPL
A,C,0x0000000a,0x00000005,52,0x800da102,0x800da116,,,KLOG,KLOG
A,C,0x0000000a,0x00000005,52,0x800da102,0x800da152,,,KLOG,KLOG
A,C,0x0000000a,0x00000005,52,0x800da11a,0x800da132,,,KLOG,KLOG
A,C,0x0000000a,0x00000005,52,0xb0107444,0xb0b07444,,,,
A,C,0x0000000a,0x00000005,52,0xb0107444,0xb2907444,,,,
A,C,0x0000000a,0x00000005,52,0xb0807444,0xb0d07444,,,,
A,C,0x0000000a,0x00000005,52,0xb0d07444,0xb1907444,,,,
A,C,0x0000000a,0x00000005,52,0xb468d0c6,0xbe68d0c6,,,BOIL;BRG1;CAVE;CLOU;CRYS;CSTL;EGGS;EVIL;FOOD;GLEN;GLID;HEAD;MEGA;MOSS;PHRO;RUNN;SCIE;SEVN;SNOW;SOAR;TMPL;WEED;WIZZ,BOIL;BRG1;CAVE;CLOU;CRYS;CSTL;EGGS;EVIL;FOOD;GLEN;GLID;HEAD;MEGA;MOSS;PHRO;RUNN;SCIE;SEVN;SNOW;SOAR;TMPL;WEED;WIZZ
A,C,0x0000000a,0x00000005,52,0xc8648260,0xc864d260,,,,
A,D,0x00000012,0x00000009,27,0x00ce0610,0x09ce0610,,,CSTL;FOOD;SEVN;TMPL,CSTL;FOOD;SEVN;TMPL
A,D,0x00000012,0x00000009,27,0x080c8300,0x081e8300,,,EVIL,EVIL;FINN;RUNN
A,D,0x00000012,0x00000009,27,0x08148300,0x081d8300,,,EVIL;FINN;RUNN,EVIL;FINN;RUNN
A,D,0x00000012,0x00000009,27,0x08148300,0x085c8300,,,EVIL;FINN;RUNN,FINN
A,D,0x00000012,0x00000009,27,0x0ace0610,0x18ce0610,,,CSTL;FOOD;SEVN;TMPL,CSTL;FOOD;SEVN;TMPL
A,D,0x00000012,0x00000009,27,0x0cce0610,0x28ce0610,,,CSTL;FOOD;SEVN;TMPL,CSTL;FOOD;SEVN;TMPL
A,D,0x00000012,0x00000009,27,0x10b85810,0x10b97810,,,FINN,FINN
A,D,0x00000012,0x00000009,27,0x10b91810,0x10b95010,,,FINN,FINN
A,D,0x00000012,0x00000009,27,0x10b91810,0x10bb5810,,,FINN,FINN
A,D,0x00000012,0x00000009,27,0x10b9181c,0x10b9501c,,,FINN,FINN
A,D,0x00000012,0x00000009,27,0x10b94810,0x10b95a10,,,FINN,FINN
A,D,0x00000012,0x00000009,27,0x10b94810,0x10b9d810,,,FINN,FINN
A,D,0x00000012,0x00000009,27,0x10b9481c,0x10b95a1c,,,FINN,FINN
A,D,0x00000012,0x00000009,27,0x10b9481c,0x10b9d81c,,,FINN,FINN
A,D,0x00000012,0x00000009,27,0x10b95c10,0x10b97810,,,FINN,FINN
A,D,0x00000012,0x00000009,27,0x10b95c1c,0x10b9781c,,,FINN,FINN
A,D,0x00000012,0x00000009,27,0x408a1c10,0x40c21c10,,,CAVE,BRG1
A,D,0x00000012,0x00000009,27,0x408a1c10,0x42ca1c10,,,CAVE,CLOU
A,D,0x00000012,0x00000009,27,0x408a2c10,0x40c22c10,,,FOOD,SCIE
A,D,0x00000012,0x00000009,27,0x40ea1c10,0x41ca1c10,,,CLOU,CRYS
A,D,0x00000012,0x00000009,27,0x41ca1c10,0x48ca1c10,,,CRYS,CAVE;CRYS
A,D,0x00000012,0x00000009,27,0x462c6040,0x463e6040,,,BOIL;CAVE;CRYS;CSTL;EGGS;GLID;MOSS;SEVN;SNOW;WEED,BOIL;CAVE;CRYS;CSTL;EGGS;GLID;MOSS;SEVN;SNOW;WEED
A,D,0x00000012,0x00000009,27,0x800da116,0x800da132,,,KLOG,KLOG
A,D,0x00000012,0x00000009,27,0x800da11a,0x800da152,,,KLOG,KLOG
A,D,0x00000012,0x00000009,27,0xb0107444,0xb0807444,,,,
A,D,0x00000012,0x00000009,27,0xb0b07444,0xb1907444,,,,
A,D,0x00000012,0x00000009,27,0xb0d07444,0xb2907444,,,,
F,B,0x00000044,0x00000011,18,0x080c8300,0x081d8300,,,EVIL,EVIL;FINN;RUNN
F,B,0x00000044,0x00000011,18,0x08188300,0x085c8300,,,EVIL;FINN;RUNN,FINN
F,B,0x00000044,0x00000011,18,0x09ce0610,0x18ce0610,,,CSTL;FOOD;SEVN;TMPL,CSTL;FOOD;SEVN;TMPL
F,B,0x00000044,0x00000011,18,0x0ace0610,0x28ce0610,,,CSTL;FOOD;SEVN;TMPL,CSTL;FOOD;SEVN;TMPL
F,B,0x00000044,0x00000011,18,0x10b85810,0x10b94810,,,FINN,FINN
F,B,0x00000044,0x00000011,18,0x10b91810,0x10b95c10,,,FINN,FINN
F,B,0x00000044,0x00000011,18,0x10b9181c,0x10b95c1c,,,FINN,FINN
F,B,0x00000044,0x00000011,18,0x10b95010,0x10b9d810,,,FINN,FINN
F,B,0x00000044,0x00000011,18,0x10b9501c,0x10b9d81c,,,FINN,FINN
F,B,0x00000044,0x00000011,18,0x10b95a10,0x10b97810,,,FINN,FINN
F,B,0x00000044,0x00000011,18,0x10b95a1c,0x10b9781c,,,FINN,FINN
F,B,0x00000044,0x00000011,18,0x10b97810,0x10bb5810,,,FINN,FINN
F,B,0x00000044,0x00000011,18,0x408a1c10,0x44ca1c10,,,CAVE,TMPL
F,B,0x00000044,0x00000011,18,0x40da1c10,0x41ca1c10,,,FINN,CRYS
F,B,0x00000044,0x00000011,18,0x40ea1c10,0x42ca1c10,,,CLOU,CLOU
F,B,0x00000044,0x00000011,18,0x800da116,0x800da152,,,KLOG,KLOG
F,B,0x00000044,0x00000011,18,0xb0807444,0xb1907444,,,,
F,B,0x00000044,0x00000011,18,0xb0b07444,0xb2907444,,,,
L,R,0x00041000,0x00000041,8,0x081d8300,0x085c8300,,,EVIL;FINN;RUNN,FINN
L,R,0x00041000,0x00000041,8,0x10b85810,0x10b95c10,,,FINN,FINN
L,R,0x00041000,0x00000041,8,0x10b95010,0x10bb5810,,,FINN,FINN
L,R,0x00041000,0x00000041,8,0x10b95a10,0x10b9d810,,,FINN,FINN
L,R,0x00041000,0x00000041,8,0x10b95a1c,0x10b9d81c,,,FINN,FINN
L,R,0x00041000,0x00000041,8,0x40c21c10,0x42ca1c10,,,BRG1,CLOU
L,R,0x00041000,0x00000041,8,0x40da1c10,0x44ca1c10,,,FINN,TMPL
L,R,0x00041000,0x00000041,8,0x40ea1c10,0x48ca1c10,,,CLOU,CAVE;CRYS
LARGE,SMALL,0x82081843,0x03087041,8,0x00000000,0x40c21c10,,,,BRG1
LARGE,SMALL,0x82081843,0x03087041,8,0x10f0e983,0x92f8f1c0,,,,
LARGE,SMALL,0x82081843,0x03087041,8,0x12800031,0x93043811,,,BOIL;CAVE;CRYS;CSTL;EGGS;GLID;MOSS;SEVN;SNOW,BOIL;CAVE;CSTL;EGGS;GLID;MOSS;SEVN;SNOW;WEED
LARGE,SMALL,0x82081843,0x03087041,8,0x222222d8,0x262e0319,,,EVIL,EVIL
LARGE,SMALL,0x82081843,0x03087041,8,0x80b92212,0x88a16190,,,TMPL,SEVN
LARGE,SMALL,0x82081843,0x03087041,8,0x8818a018,0x98f8221e,,,BRG1;CAVE;CRYS;CSTL;EGGS;FOOD;GLID;HEAD;MOSS;TMPL;WEED;WIZZ,BOIL;CAVE;CRYS;CSTL;EGGS;FOOD;GLID;HEAD;MEGA;MOSS;PHRO;SCIE;SEVN;SNOW;TMPL;WEED
LARGE,SMALL,0x82081843,0x03087041,8,0xb69c8356,0xbebce258,,,CSTL,CSTL
LARGE,SMALL,0x82081843,0x03087041,8,0xc48c7158,0xd89c319a,,,EVIL,EVIL
START,END,0x048041a0,0x0024020d,4,0x00ce0610,0x48ca1c10,,,CSTL;FOOD;SEVN;TMPL,CAVE;CRYS
START,END,0x048041a0,0x0024020d,4,0x09ce0610,0x41ca1c10,,,CSTL;FOOD;SEVN;TMPL,CRYS
START,END,0x048041a0,0x0024020d,4,0x0ace0610,0x42ca1c10,,,CSTL;FOOD;SEVN;TMPL,CLOU
START,END,0x048041a0,0x0024020d,4,0x0cce0610,0x44ca1c10,,,CSTL;FOOD;SEVN;TMPL,TMPL
OPEN,CLOSE,0xc0460018,0x000c6023,3,0x02e900c0,0x21e90ca0,,,,
OPEN,CLOSE,0xc0460018,0x000c6023,3,0x40110e26,0x51910816,,,,
OPEN,CLOSE,0xc0460018,0x000c6023,3,0x90b102a1,0x987101b9,,,GLID;SCIE;SOAR;TMPL,GLID;SCIE;SOAR;TMPL
UP,DOWN,0x01280430,0x00128043,2,0x052aa082,0x8569a090,,,EGGS,EGGS
UP,DOWN,0x01280430,0x00128043,2,0x08148ac2,0x421586c2,,,,
U,D,0x00200010,0x00008001,2,0x08188300,0x081c8302,,,EVIL;FINN;RUNN,EVIL;FINN;RUNN
U,D,0x00200010,0x00008001,2,0x081c8302,0x081d8300,,,EVIL;FINN;RUNN,EVIL;FINN;RUNN
LEFT,RIGHT,0x48861c04,0x01122187,1,0x1000c042,0x991003c2,,,,
FRONT,BACK,0x0122028c,0x004880a3,1,0x424129a1,0x66017821,,,,
ON,OFF,0x28200000,0x00000141,1,0x086e44c0,0x204e44c0,,,,
UPLEFT,UPRIGHT,0x10c38089,0x01122187,1,0x1000c042,0x991003c2,,,,
DOWNLEFT,DOWNRIGHT,0x0448861c,0x01122187,1,0x1000c042,0x991003c2,,,,
WALK,DIE,0x0184a000,0x00000c25,1,0x0e3889be,0x2b3889b2,,,HEAD,HEAD
JUMP,LAND,0x18002400,0x00048003,1,0x4a60ca40,0x5860c640,,,,
IDLE,ATTACK,0x43200402,0x00201219,1,0x08089081,0xc0099011,,,,
EN,FR,0x01080060,0x00084003,1,0x68c0f413,0x69c8f473,Text: Quit,Text: Quit Game,BOIL;BRG1;CAVE;CLOU;CRYS;CSTL;EGGS;EVIL;FINN;FOOD;GLEN;GLID;HEAD;KLOG;MEGA;MENU;MOSS;PHRO;RUNN;SCIE;SEVN;SNOW;SOAR;TMPL;WEED;WIZZ,BOIL;BRG1;CAVE;CLOU;CRYS;CSTL;EGGS;EVIL;FINN;FOOD;GLEN;GLID;HEAD;KLOG;MEGA;MENU;MOSS;PHRO;RUNN;SCIE;SEVN;SNOW;SOAR;TMPL;WEED;WIZZ
